_Time _Value ProductVariantName WarehouseLocationName
"2024-04-30 00:00:00" 929.8826904296875 "Car Audio Unit-500" "Distribution center"
"2024-05-31 00:00:00" 1016.3587646484375 "Car Audio Unit-500" "Distribution center"
"2024-06-30 00:00:00" 1089.1436767578125 "Car Audio Unit-500" "Distribution center"
"2024-07-31 00:00:00" 1119.1317138671875 "Car Audio Unit-500" "Distribution center"
"2024-08-31 00:00:00" 998.2103881835938 "Car Audio Unit-500" "Distribution center"
"2024-09-30 00:00:00" 870.2706298828125 "Car Audio Unit-500" "Distribution center"
"2024-10-31 00:00:00" 859.1731567382812 "Car Audio Unit-500" "Distribution center"
"2024-11-30 00:00:00" 851.2357177734375 "Car Audio Unit-500" "Distribution center"
"2024-12-31 00:00:00" 663.2568359375 "Car Audio Unit-500" "Distribution center"
"2025-01-31 00:00:00" 682.001220703125 "Car Audio Unit-500" "Distribution center"
"2025-02-28 00:00:00" 616.9966430664062 "Car Audio Unit-500" "Distribution center"
"2024-03-31 00:00:00" 621.990234375 "Car Audio Unit-500" "Store 1"
"2024-04-30 00:00:00" 723.7701416015625 "Car Audio Unit-500" "Store 1"
"2024-05-31 00:00:00" 742.2782592773438 "Car Audio Unit-500" "Store 1"
"2024-06-30 00:00:00" 814.0167236328125 "Car Audio Unit-500" "Store 1"
"2024-07-31 00:00:00" 917.0595092773438 "Car Audio Unit-500" "Store 1"
"2024-08-31 00:00:00" 779.7866821289062 "Car Audio Unit-500" "Store 1"
"2024-09-30 00:00:00" 649.2798461914062 "Car Audio Unit-500" "Store 1"
"2024-10-31 00:00:00" 680.0286254882812 "Car Audio Unit-500" "Store 1"
"2024-11-30 00:00:00" 701.0015258789062 "Car Audio Unit-500" "Store 1"
"2024-12-31 00:00:00" 497.0638732910156 "Car Audio Unit-500" "Store 1"
"2025-01-31 00:00:00" 536.9999389648438 "Car Audio Unit-500" "Store 1"
"2025-02-28 00:00:00" 506.99481201171875 "Car Audio Unit-500" "Store 1"
"2024-03-31 00:00:00" 889.58740234375 "Car Audio Unit-500" "Store 2"
"2024-04-30 00:00:00" 1021.0404052734375 "Car Audio Unit-500" "Store 2"
"2024-05-31 00:00:00" 1104.0440673828125 "Car Audio Unit-500" "Store 2"
"2024-06-30 00:00:00" 1183.0438232421875 "Car Audio Unit-500" "Store 2"
"2024-07-31 00:00:00" 1229.0074462890625 "Car Audio Unit-500" "Store 2"
"2024-08-31 00:00:00" 1110.0322265625 "Car Audio Unit-500" "Store 2"
"2024-09-30 00:00:00" 1025.0479736328125 "Car Audio Unit-500" "Store 2"
"2024-10-31 00:00:00" 946.9940795898438 "Car Audio Unit-500" "Store 2"
"2024-11-30 00:00:00" 1002.0267944335938 "Car Audio Unit-500" "Store 2"
"2024-12-31 00:00:00" 774.023193359375 "Car Audio Unit-500" "Store 2"
"2025-01-31 00:00:00" 747.0028686523438 "Car Audio Unit-500" "Store 2"
"2025-02-28 00:00:00" 754.9901123046875 "Car Audio Unit-500" "Store 2"
"2024-03-31 00:00:00" 674.1840209960938 "Car Audio Unit-500" "Store 3"
"2024-04-30 00:00:00" 820.0361328125 "Car Audio Unit-500" "Store 3"
"2024-05-31 00:00:00" 920.0899658203125 "Car Audio Unit-500" "Store 3"
"2024-06-30 00:00:00" 901.0753784179688 "Car Audio Unit-500" "Store 3"
"2024-07-31 00:00:00" 1089.038818359375 "Car Audio Unit-500" "Store 3"
"2024-08-31 00:00:00" 899.0662231445312 "Car Audio Unit-500" "Store 3"
"2024-09-30 00:00:00" 775.1425170898438 "Car Audio Unit-500" "Store 3"
"2024-10-31 00:00:00" 788.0435791015625 "Car Audio Unit-500" "Store 3"
"2024-11-30 00:00:00" 847.0562744140625 "Car Audio Unit-500" "Store 3"
"2024-12-31 00:00:00" 662.0595703125 "Car Audio Unit-500" "Store 3"
"2025-01-31 00:00:00" 611.0023803710938 "Car Audio Unit-500" "Store 3"
"2025-02-28 00:00:00" 599.9947509765625 "Car Audio Unit-500" "Store 3"
"2024-03-31 00:00:00" 543.0094604492188 "Car Audio Unit-500" "Store 4"
"2024-04-30 00:00:00" 608.9559936523438 "Car Audio Unit-500" "Store 4"
"2024-05-31 00:00:00" 612.037841796875 "Car Audio Unit-500" "Store 4"
"2024-06-30 00:00:00" 678.9794311523438 "Car Audio Unit-500" "Store 4"
"2024-07-31 00:00:00" 726.9871826171875 "Car Audio Unit-500" "Store 4"
"2024-08-31 00:00:00" 598.0136108398438 "Car Audio Unit-500" "Store 4"
"2024-09-30 00:00:00" 611.993408203125 "Car Audio Unit-500" "Store 4"
"2024-10-31 00:00:00" 565.0097045898438 "Car Audio Unit-500" "Store 4"
"2024-11-30 00:00:00" 603.9939575195312 "Car Audio Unit-500" "Store 4"
"2024-12-31 00:00:00" 452.0034484863281 "Car Audio Unit-500" "Store 4"
"2025-01-31 00:00:00" 401.99981689453125 "Car Audio Unit-500" "Store 4"
"2025-02-28 00:00:00" 448.0019836425781 "Car Audio Unit-500" "Store 4"
"2024-03-31 00:00:00" 651.8209838867188 "Car Audio Unit-65-Black" "Distribution center"
"2024-04-30 00:00:00" 730.9736328125 "Car Audio Unit-65-Black" "Distribution center"
"2024-05-31 00:00:00" 821.0078735351562 "Car Audio Unit-65-Black" "Distribution center"
"2024-06-30 00:00:00" 865.9893188476562 "Car Audio Unit-65-Black" "Distribution center"
"2024-07-31 00:00:00" 937.000732421875 "Car Audio Unit-65-Black" "Distribution center"
"2024-08-31 00:00:00" 807.0081176757812 "Car Audio Unit-65-Black" "Distribution center"
"2024-09-30 00:00:00" 772.9945068359375 "Car Audio Unit-65-Black" "Distribution center"
"2024-10-31 00:00:00" 729.9992065429688 "Car Audio Unit-65-Black" "Distribution center"
"2024-11-30 00:00:00" 727.0029907226562 "Car Audio Unit-65-Black" "Distribution center"
"2024-12-31 00:00:00" 615.9984741210938 "Car Audio Unit-65-Black" "Distribution center"
"2025-01-31 00:00:00" 567.9988403320312 "Car Audio Unit-65-Black" "Distribution center"
"2025-02-28 00:00:00" 537.0018920898438 "Car Audio Unit-65-Black" "Distribution center"
"2024-03-31 00:00:00" 511.8989562988281 "Car Audio Unit-65-Black" "Store 1"
"2024-04-30 00:00:00" 632.72705078125 "Car Audio Unit-65-Black" "Store 1"
"2024-05-31 00:00:00" 652.8992919921875 "Car Audio Unit-65-Black" "Store 1"
"2024-06-30 00:00:00" 685.8391723632812 "Car Audio Unit-65-Black" "Store 1"
"2024-07-31 00:00:00" 698.8685302734375 "Car Audio Unit-65-Black" "Store 1"
"2024-08-31 00:00:00" 636.90869140625 "Car Audio Unit-65-Black" "Store 1"
"2024-09-30 00:00:00" 588.8245849609375 "Car Audio Unit-65-Black" "Store 1"
"2024-10-31 00:00:00" 564.9317016601562 "Car Audio Unit-65-Black" "Store 1"
"2024-11-30 00:00:00" 574.8711547851562 "Car Audio Unit-65-Black" "Store 1"
"2024-12-31 00:00:00" 435.92108154296875 "Car Audio Unit-65-Black" "Store 1"
"2025-01-31 00:00:00" 444.9902648925781 "Car Audio Unit-65-Black" "Store 1"
"2025-02-28 00:00:00" 475.0041809082031 "Car Audio Unit-65-Black" "Store 1"
"2024-03-31 00:00:00" 724.0836181640625 "Car Audio Unit-65-Black" "Store 2"
"2024-04-30 00:00:00" 846.8268432617188 "Car Audio Unit-65-Black" "Store 2"
"2024-05-31 00:00:00" 935.959228515625 "Car Audio Unit-65-Black" "Store 2"
"2024-06-30 00:00:00" 960.9265747070312 "Car Audio Unit-65-Black" "Store 2"
"2024-07-31 00:00:00" 1117.9244384765625 "Car Audio Unit-65-Black" "Store 2"
"2024-08-31 00:00:00" 871.1025390625 "Car Audio Unit-65-Black" "Store 2"
"2024-09-30 00:00:00" 812.910400390625 "Car Audio Unit-65-Black" "Store 2"
"2024-10-31 00:00:00" 788.9786376953125 "Car Audio Unit-65-Black" "Store 2"
"2024-11-30 00:00:00" 844.0021362304688 "Car Audio Unit-65-Black" "Store 2"
"2024-12-31 00:00:00" 642.9813842773438 "Car Audio Unit-65-Black" "Store 2"
"2025-01-31 00:00:00" 646.006103515625 "Car Audio Unit-65-Black" "Store 2"
"2025-02-28 00:00:00" 577.9812622070312 "Car Audio Unit-65-Black" "Store 2"
"2024-03-31 00:00:00" 600.0694580078125 "Car Audio Unit-65-Black" "Store 3"
"2024-04-30 00:00:00" 683.3119506835938 "Car Audio Unit-65-Black" "Store 3"
"2024-05-31 00:00:00" 729.0143432617188 "Car Audio Unit-65-Black" "Store 3"
"2024-06-30 00:00:00" 810.9596557617188 "Car Audio Unit-65-Black" "Store 3"
"2024-07-31 00:00:00" 882.9874267578125 "Car Audio Unit-65-Black" "Store 3"
"2024-08-31 00:00:00" 764.396484375 "Car Audio Unit-65-Black" "Store 3"
"2024-09-30 00:00:00" 718.93310546875 "Car Audio Unit-65-Black" "Store 3"
"2024-10-31 00:00:00" 608.0147094726562 "Car Audio Unit-65-Black" "Store 3"
"2024-11-30 00:00:00" 660.0151977539062 "Car Audio Unit-65-Black" "Store 3"
"2024-12-31 00:00:00" 513.0062255859375 "Car Audio Unit-65-Black" "Store 3"
"2025-01-31 00:00:00" 504.9945373535156 "Car Audio Unit-65-Black" "Store 3"
"2025-02-28 00:00:00" 516.0001220703125 "Car Audio Unit-65-Black" "Store 3"
"2024-03-31 00:00:00" 457.7382507324219 "Car Audio Unit-65-Black" "Store 4"
"2024-04-30 00:00:00" 512.12255859375 "Car Audio Unit-65-Black" "Store 4"
"2024-05-31 00:00:00" 544.1900024414062 "Car Audio Unit-65-Black" "Store 4"
"2024-06-30 00:00:00" 565.16552734375 "Car Audio Unit-65-Black" "Store 4"
"2024-07-31 00:00:00" 692.0524291992188 "Car Audio Unit-65-Black" "Store 4"
"2024-08-31 00:00:00" 533.290771484375 "Car Audio Unit-65-Black" "Store 4"
"2024-09-30 00:00:00" 500.2142639160156 "Car Audio Unit-65-Black" "Store 4"
"2024-10-31 00:00:00" 469.4366760253906 "Car Audio Unit-65-Black" "Store 4"
"2024-11-30 00:00:00" 505.0349426269531 "Car Audio Unit-65-Black" "Store 4"
"2024-12-31 00:00:00" 399.50177001953125 "Car Audio Unit-65-Black" "Store 4"
"2025-01-31 00:00:00" 393.0058288574219 "Car Audio Unit-65-Black" "Store 4"
"2025-02-28 00:00:00" 372.99481201171875 "Car Audio Unit-65-Black" "Store 4"
"2024-03-31 00:00:00" 2022.6702880859375 "Car Audio Unit-65-Silver" "Distribution center"
"2024-04-30 00:00:00" 2401.1220703125 "Car Audio Unit-65-Silver" "Distribution center"
"2024-05-31 00:00:00" 2569.146728515625 "Car Audio Unit-65-Silver" "Distribution center"
"2024-06-30 00:00:00" 2748.128173828125 "Car Audio Unit-65-Silver" "Distribution center"
"2024-07-31 00:00:00" 3022.00830078125 "Car Audio Unit-65-Silver" "Distribution center"
"2024-08-31 00:00:00" 2606.331298828125 "Car Audio Unit-65-Silver" "Distribution center"
"2024-09-30 00:00:00" 2369.76806640625 "Car Audio Unit-65-Silver" "Distribution center"
"2024-10-31 00:00:00" 2263.656982421875 "Car Audio Unit-65-Silver" "Distribution center"
"2024-11-30 00:00:00" 2341.9326171875 "Car Audio Unit-65-Silver" "Distribution center"
"2024-12-31 00:00:00" 1773.23583984375 "Car Audio Unit-65-Silver" "Distribution center"
"2025-01-31 00:00:00" 1793.005615234375 "Car Audio Unit-65-Silver" "Distribution center"
"2025-02-28 00:00:00" 1725.9912109375 "Car Audio Unit-65-Silver" "Distribution center"
"2024-03-31 00:00:00" 1734.761474609375 "Car Audio Unit-65-Silver" "Store 1"
"2024-04-30 00:00:00" 1926.84814453125 "Car Audio Unit-65-Silver" "Store 1"
"2024-05-31 00:00:00" 2053.15625 "Car Audio Unit-65-Silver" "Store 1"
"2024-06-30 00:00:00" 2047.1180419921875 "Car Audio Unit-65-Silver" "Store 1"
"2024-07-31 00:00:00" 2369.385498046875 "Car Audio Unit-65-Silver" "Store 1"
"2024-08-31 00:00:00" 2091.974853515625 "Car Audio Unit-65-Silver" "Store 1"
"2024-09-30 00:00:00" 1838.211669921875 "Car Audio Unit-65-Silver" "Store 1"
"2024-10-31 00:00:00" 1773.390380859375 "Car Audio Unit-65-Silver" "Store 1"
"2024-11-30 00:00:00" 1920.9420166015625 "Car Audio Unit-65-Silver" "Store 1"
"2024-12-31 00:00:00" 1484.2911376953125 "Car Audio Unit-65-Silver" "Store 1"
"2025-01-31 00:00:00" 1411.0003662109375 "Car Audio Unit-65-Silver" "Store 1"
"2025-02-28 00:00:00" 1392.998046875 "Car Audio Unit-65-Silver" "Store 1"
"2024-03-31 00:00:00" 2380.27685546875 "Car Audio Unit-65-Silver" "Store 2"
"2024-04-30 00:00:00" 2748.04248046875 "Car Audio Unit-65-Silver" "Store 2"
"2024-05-31 00:00:00" 2950.4921875 "Car Audio Unit-65-Silver" "Store 2"
"2024-06-30 00:00:00" 3069.5205078125 "Car Audio Unit-65-Silver" "Store 2"
"2024-07-31 00:00:00" 3289.419677734375 "Car Audio Unit-65-Silver" "Store 2"
"2024-08-31 00:00:00" 2926.8759765625 "Car Audio Unit-65-Silver" "Store 2"
"2024-09-30 00:00:00" 2668.497314453125 "Car Audio Unit-65-Silver" "Store 2"
"2024-10-31 00:00:00" 2518.095947265625 "Car Audio Unit-65-Silver" "Store 2"
"2024-11-30 00:00:00" 2585.530029296875 "Car Audio Unit-65-Silver" "Store 2"
"2024-12-31 00:00:00" 1985.218017578125 "Car Audio Unit-65-Silver" "Store 2"
"2025-01-31 00:00:00" 2011.9952392578125 "Car Audio Unit-65-Silver" "Store 2"
"2025-02-28 00:00:00" 1945.9755859375 "Car Audio Unit-65-Silver" "Store 2"
"2024-03-31 00:00:00" 1879.95556640625 "Car Audio Unit-65-Silver" "Store 3"
"2024-04-30 00:00:00" 2180.984130859375 "Car Audio Unit-65-Silver" "Store 3"
"2024-05-31 00:00:00" 2410.99462890625 "Car Audio Unit-65-Silver" "Store 3"
"2024-06-30 00:00:00" 2467.078125 "Car Audio Unit-65-Silver" "Store 3"
"2024-07-31 00:00:00" 2749.023681640625 "Car Audio Unit-65-Silver" "Store 3"
"2024-08-31 00:00:00" 2447.035888671875 "Car Audio Unit-65-Silver" "Store 3"
"2024-09-30 00:00:00" 2211.063232421875 "Car Audio Unit-65-Silver" "Store 3"
"2024-10-31 00:00:00" 2051.10498046875 "Car Audio Unit-65-Silver" "Store 3"
"2024-11-30 00:00:00" 2078.922119140625 "Car Audio Unit-65-Silver" "Store 3"
"2024-12-31 00:00:00" 1624.027587890625 "Car Audio Unit-65-Silver" "Store 3"
"2025-01-31 00:00:00" 1584.9976806640625 "Car Audio Unit-65-Silver" "Store 3"
"2025-02-28 00:00:00" 1635.005859375 "Car Audio Unit-65-Silver" "Store 3"
"2024-03-31 00:00:00" 1421.3411865234375 "Car Audio Unit-65-Silver" "Store 4"
"2024-04-30 00:00:00" 1641.25390625 "Car Audio Unit-65-Silver" "Store 4"
"2024-05-31 00:00:00" 1712.6412353515625 "Car Audio Unit-65-Silver" "Store 4"
"2024-06-30 00:00:00" 1793.110107421875 "Car Audio Unit-65-Silver" "Store 4"
"2024-07-31 00:00:00" 1986.8748779296875 "Car Audio Unit-65-Silver" "Store 4"
"2024-08-31 00:00:00" 1747.2198486328125 "Car Audio Unit-65-Silver" "Store 4"
"2024-09-30 00:00:00" 1599.216064453125 "Car Audio Unit-65-Silver" "Store 4"
"2024-10-31 00:00:00" 1554.1932373046875 "Car Audio Unit-65-Silver" "Store 4"
"2024-11-30 00:00:00" 1570.2257080078125 "Car Audio Unit-65-Silver" "Store 4"
"2024-12-31 00:00:00" 1155.2012939453125 "Car Audio Unit-65-Silver" "Store 4"
"2025-01-31 00:00:00" 1168.003662109375 "Car Audio Unit-65-Silver" "Store 4"
"2025-02-28 00:00:00" 1185.9964599609375 "Car Audio Unit-65-Silver" "Store 4"
"2024-03-31 00:00:00" 2190.8271484375 "Car Audio Unit-82-Black" "Distribution center"
"2024-04-30 00:00:00" 2418.977783203125 "Car Audio Unit-82-Black" "Distribution center"
"2024-05-31 00:00:00" 2598.012939453125 "Car Audio Unit-82-Black" "Distribution center"
"2024-06-30 00:00:00" 2709.99072265625 "Car Audio Unit-82-Black" "Distribution center"
"2024-07-31 00:00:00" 2992.965576171875 "Car Audio Unit-82-Black" "Distribution center"
"2024-08-31 00:00:00" 2601.000244140625 "Car Audio Unit-82-Black" "Distribution center"
"2024-09-30 00:00:00" 2348.988525390625 "Car Audio Unit-82-Black" "Distribution center"
"2024-10-31 00:00:00" 2281.99072265625 "Car Audio Unit-82-Black" "Distribution center"
"2024-11-30 00:00:00" 2365.999755859375 "Car Audio Unit-82-Black" "Distribution center"
"2024-12-31 00:00:00" 1780.9876708984375 "Car Audio Unit-82-Black" "Distribution center"
"2025-01-31 00:00:00" 1750.996826171875 "Car Audio Unit-82-Black" "Distribution center"
"2025-02-28 00:00:00" 1710.0064697265625 "Car Audio Unit-82-Black" "Distribution center"
"2024-03-31 00:00:00" 1630.5028076171875 "Car Audio Unit-82-Black" "Store 1"
"2024-04-30 00:00:00" 1852.893310546875 "Car Audio Unit-82-Black" "Store 1"
"2024-05-31 00:00:00" 2056.360595703125 "Car Audio Unit-82-Black" "Store 1"
"2024-06-30 00:00:00" 2222.26708984375 "Car Audio Unit-82-Black" "Store 1"
"2024-07-31 00:00:00" 2354.14404296875 "Car Audio Unit-82-Black" "Store 1"
"2024-08-31 00:00:00" 2017.3919677734375 "Car Audio Unit-82-Black" "Store 1"
"2024-09-30 00:00:00" 1903.2576904296875 "Car Audio Unit-82-Black" "Store 1"
"2024-10-31 00:00:00" 1823.3504638671875 "Car Audio Unit-82-Black" "Store 1"
"2024-11-30 00:00:00" 1857.1046142578125 "Car Audio Unit-82-Black" "Store 1"
"2024-12-31 00:00:00" 1387.2088623046875 "Car Audio Unit-82-Black" "Store 1"
"2025-01-31 00:00:00" 1341.9969482421875 "Car Audio Unit-82-Black" "Store 1"
"2025-02-28 00:00:00" 1371.004150390625 "Car Audio Unit-82-Black" "Store 1"
"2024-03-31 00:00:00" 2407.401123046875 "Car Audio Unit-82-Black" "Store 2"
"2024-04-30 00:00:00" 2598.455810546875 "Car Audio Unit-82-Black" "Store 2"
"2024-05-31 00:00:00" 2985.760986328125 "Car Audio Unit-82-Black" "Store 2"
"2024-06-30 00:00:00" 3032.832763671875 "Car Audio Unit-82-Black" "Store 2"
"2024-07-31 00:00:00" 3376.948974609375 "Car Audio Unit-82-Black" "Store 2"
"2024-08-31 00:00:00" 3008.19287109375 "Car Audio Unit-82-Black" "Store 2"
"2024-09-30 00:00:00" 2658.1171875 "Car Audio Unit-82-Black" "Store 2"
"2024-10-31 00:00:00" 2557.134521484375 "Car Audio Unit-82-Black" "Store 2"
"2024-11-30 00:00:00" 2662.052734375 "Car Audio Unit-82-Black" "Store 2"
"2024-12-31 00:00:00" 1982.0242919921875 "Car Audio Unit-82-Black" "Store 2"
"2025-01-31 00:00:00" 1979.0093994140625 "Car Audio Unit-82-Black" "Store 2"
"2025-02-28 00:00:00" 1906.9830322265625 "Car Audio Unit-82-Black" "Store 2"
"2024-03-31 00:00:00" 1926.9718017578125 "Car Audio Unit-82-Black" "Store 3"
"2024-04-30 00:00:00" 2155.0458984375 "Car Audio Unit-82-Black" "Store 3"
"2024-05-31 00:00:00" 2461.89404296875 "Car Audio Unit-82-Black" "Store 3"
"2024-06-30 00:00:00" 2529.012451171875 "Car Audio Unit-82-Black" "Store 3"
"2024-07-31 00:00:00" 2834.956787109375 "Car Audio Unit-82-Black" "Store 3"
"2024-08-31 00:00:00" 2407.0458984375 "Car Audio Unit-82-Black" "Store 3"
"2024-09-30 00:00:00" 2167.9423828125 "Car Audio Unit-82-Black" "Store 3"
"2024-10-31 00:00:00" 2070.98974609375 "Car Audio Unit-82-Black" "Store 3"
"2024-11-30 00:00:00" 2184.947509765625 "Car Audio Unit-82-Black" "Store 3"
"2024-12-31 00:00:00" 1629.986083984375 "Car Audio Unit-82-Black" "Store 3"
"2025-01-31 00:00:00" 1597.993896484375 "Car Audio Unit-82-Black" "Store 3"
"2025-02-28 00:00:00" 1619.005615234375 "Car Audio Unit-82-Black" "Store 3"
"2024-03-31 00:00:00" 1356.8079833984375 "Car Audio Unit-82-Black" "Store 4"
"2024-04-30 00:00:00" 1615.953369140625 "Car Audio Unit-82-Black" "Store 4"
"2024-05-31 00:00:00" 1714.0244140625 "Car Audio Unit-82-Black" "Store 4"
"2024-06-30 00:00:00" 1812.9976806640625 "Car Audio Unit-82-Black" "Store 4"
"2024-07-31 00:00:00" 2014.980712890625 "Car Audio Unit-82-Black" "Store 4"
"2024-08-31 00:00:00" 1762.02685546875 "Car Audio Unit-82-Black" "Store 4"
"2024-09-30 00:00:00" 1614.9815673828125 "Car Audio Unit-82-Black" "Store 4"
"2024-10-31 00:00:00" 1528.02392578125 "Car Audio Unit-82-Black" "Store 4"
"2024-11-30 00:00:00" 1638.981201171875 "Car Audio Unit-82-Black" "Store 4"
"2024-12-31 00:00:00" 1168.0003662109375 "Car Audio Unit-82-Black" "Store 4"
"2025-01-31 00:00:00" 1081.9990234375 "Car Audio Unit-82-Black" "Store 4"
"2025-02-28 00:00:00" 1190.001708984375 "Car Audio Unit-82-Black" "Store 4"
"2024-03-31 00:00:00" 779.5892333984375 "High End Cabinet-Oak" "Distribution center"
"2024-04-30 00:00:00" 932.2144775390625 "High End Cabinet-Oak" "Distribution center"
"2024-05-31 00:00:00" 1001.1515502929688 "High End Cabinet-Oak" "Distribution center"
"2024-06-30 00:00:00" 1058.288330078125 "High End Cabinet-Oak" "Distribution center"
"2024-07-31 00:00:00" 1140.3043212890625 "High End Cabinet-Oak" "Distribution center"
"2024-08-31 00:00:00" 943.1115112304688 "High End Cabinet-Oak" "Distribution center"
"2024-09-30 00:00:00" 865.9791870117188 "High End Cabinet-Oak" "Distribution center"
"2024-10-31 00:00:00" 884.0403442382812 "High End Cabinet-Oak" "Distribution center"
"2024-11-30 00:00:00" 878.2294311523438 "High End Cabinet-Oak" "Distribution center"
"2024-12-31 00:00:00" 710.0001831054688 "High End Cabinet-Oak" "Distribution center"
"2025-01-31 00:00:00" 678.0028076171875 "High End Cabinet-Oak" "Distribution center"
"2025-02-28 00:00:00" 682.9923706054688 "High End Cabinet-Oak" "Distribution center"
"2024-03-31 00:00:00" 561.469482421875 "High End Cabinet-Oak" "Store 1"
"2024-04-30 00:00:00" 677.390869140625 "High End Cabinet-Oak" "Store 1"
"2024-05-31 00:00:00" 773.0996704101562 "High End Cabinet-Oak" "Store 1"
